,model,img_path,target,model_answ,question,is_num
1202,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_13.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1203,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_13.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1204,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_13.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1205,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_13.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1206,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_13.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1207,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_13.jpg,DOG,5,How much do you think that the image is related to a DOG?,1
1209,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_13.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1210,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_13.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1211,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_13.jpg,DOG,15,How much do you think that the image is related to a DOG?,1
1212,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_14.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1213,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_14.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1214,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_14.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1215,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_14.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1216,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_14.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1217,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_14.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1218,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_14.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1219,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_14.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1221,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_14.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1222,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_14.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1223,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_14.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1224,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_15.jpg,DOG,15,How much do you think that the image is related to a DOG?,1
1225,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_15.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1226,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_15.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1227,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_15.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1228,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_15.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1229,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_15.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1230,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_15.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1231,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_15.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1232,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_15.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1234,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_15.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1235,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_15.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1236,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_16.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1237,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_16.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1238,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_16.jpg,DOG,20,How much do you think that the image is related to a DOG?,1
1239,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_16.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1240,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_16.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1241,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_16.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1242,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_16.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1243,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_16.jpg,DOG,70,How much do you think that the image is related to a DOG?,1
1245,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_16.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1246,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_16.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1247,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_16.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1248,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_17.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1249,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_17.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1250,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_17.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1251,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_17.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1252,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_17.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1253,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_17.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1254,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_17.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1255,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_17.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1257,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_17.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1258,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_17.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1259,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_17.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1260,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_18.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1261,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_18.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1262,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_18.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1263,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_18.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1264,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_18.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1265,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_18.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1266,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_18.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1267,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_18.jpg,DOG,5,How much do you think that the image is related to a DOG?,1
1269,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_18.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1270,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_18.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1271,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_18.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1272,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_19.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1273,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_19.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1274,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_19.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1275,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_19.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1276,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_19.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1277,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_19.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1278,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_19.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1279,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_19.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1280,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_19.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1282,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_19.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1283,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_19.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1284,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_2.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1285,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_2.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1286,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_2.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1287,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_2.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1288,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_2.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1289,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_2.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1290,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_2.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1291,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_2.jpg,DOG,70,How much do you think that the image is related to a DOG?,1
1294,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_2.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1295,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_2.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1296,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_20.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1297,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_20.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1298,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_20.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1299,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_20.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1300,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_20.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1301,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_20.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1302,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_20.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1303,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_20.jpg,DOG,30,How much do you think that the image is related to a DOG?,1
1306,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_20.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1307,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_20.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1308,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_21.jpg,DOG,1,How much do you think that the image is related to a DOG?,1
1309,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_21.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1310,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_21.jpg,DOG,20,How much do you think that the image is related to a DOG?,1
1311,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_21.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1312,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_21.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1313,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_21.jpg,DOG,70,How much do you think that the image is related to a DOG?,1
1314,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_21.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1315,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_21.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1317,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_21.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1318,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_21.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1319,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_21.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1320,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_22.jpg,DOG,15,How much do you think that the image is related to a DOG?,1
1321,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_22.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1322,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_22.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1323,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_22.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1324,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_22.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1325,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_22.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1326,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_22.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1327,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_22.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1328,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_22.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1329,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_22.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1330,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_22.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1331,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_22.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1332,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_23.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1333,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_23.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1334,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_23.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1335,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_23.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1336,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_23.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1337,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_23.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1338,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_23.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1339,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_23.jpg,DOG,60,How much do you think that the image is related to a DOG?,1
1341,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_23.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1342,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_23.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1343,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_23.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1344,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_24.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1345,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_24.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1346,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_24.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1347,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_24.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1348,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_24.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1349,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_24.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1350,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_24.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1351,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_24.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1353,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_24.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1354,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_24.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1355,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_24.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1356,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,1,How much do you think that the image is related to a DOG?,1
1357,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1358,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1359,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1360,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1361,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1362,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1363,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1366,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1367,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_25.jpg,DOG,20,How much do you think that the image is related to a DOG?,1
1368,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,15,How much do you think that the image is related to a DOG?,1
1369,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1370,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,20,How much do you think that the image is related to a DOG?,1
1371,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,30,How much do you think that the image is related to a DOG?,1
1372,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1373,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,70,How much do you think that the image is related to a DOG?,1
1374,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1375,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,60,How much do you think that the image is related to a DOG?,1
1377,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1378,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1379,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_26.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1380,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,20,How much do you think that the image is related to a DOG?,1
1381,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1382,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1383,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1384,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1385,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1386,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1387,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,70,How much do you think that the image is related to a DOG?,1
1388,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1390,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1391,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_27.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1392,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1393,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1394,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1395,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1396,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
